title,author,pub
Miracle on the Congo : report from the Free French front /,"Burman, Ben Lucien, 1896-1984.","London : Macmillan, 1943"
"H.M.A.S. Yarra, the story of a gallant ship,","Parry, A. F.","Sydney, London, Angus and Robertson Ltd, 1944"
Ottawa to Caen; letters from Arthur Campbell Wilkinson.,"Wilkinson, Arthur Campbell, 1920-1944.; Wilkinson, Alta R.,","[Ottawa] Tower Books, 1947"
"Against the sun : the story of Wing Commander Roland Beamont, pilot of the Canberra and the P. 1.","Lanchbery, Edward.","Cassell, 1955"
"Tail gunner takes over,","Rivaz, Richard.","London, New York [etc.] Jarrolds limited 1945"
"...Through Japanese barbed wire, a thousand-mile trek from a Japanese prison camp.","Priestwood, Gwen",[London] G. G. Harrap & Co. 1944
"One eye on the clock,","Willans, Geoffrey.","London, Macmillan & Co., 1943"
"Enemy coast ahead,","Gibson, Guy.","London, Pan Books 1955"
Hostilities only.,"Dimbleby, K. G.","Cape Town, Unie-Volkspers, 1944"
Poor people -- poor us. Poveri gen' -- poveri noi.,"Broad, John Evelyn.","Wellington, H.H. Tombs 1945"
"The hour before the dawn,","Winn, Godfrey, 1906-","London, Collins, 1942"
"There go the ships,","Carse, Robert, 1902-1971.","Garden City, New York, Garden City Pub. Co. 1943"
"New Canaan war veterans speak.  Publication:  [New Canaan, Conn.] : War Records Committee of the Town of New Canaan and the New Canaan Historical Society,  1946-1951   Document:  English :  Book      Libraries Worldwide : 21   More Like This:  Advanced options ...   See more details for locating this item","New Canaan war veterans speak.  Publication:  [New Canaan, Conn.] : War Records Committee of the Town of New Canaan and the New Canaan Historical Society,  1946-1951   Document:  English :  Book      Libraries Worldwide : 21   More Like This:  Advanced options ...   See more details for locating this item","[New Canaan, Conn.] : War Records Committee of the Town of New Canaan and the New Canaan Historical Society,  1946-1951"
"Far East report,","Joseph, Franklin H.","Boston, Christopher Pub. House 1946"
Bells of doom.,"Nadel, Norbert.","London, New York, Hutchinson 1947"
My sister and I : the diary of a Dutch boy refugee /,"Heide, Dirk van der, pseud.; Deventer, Antoon,","London : Faber, 1941"
Country notes in wartime,"Sackville-West, V. 1892-1962.","[London : Hogarth Press], 1940"
They were expendable /,"White, William Lindsay, 1900-1973.","Cleveland : World Pub. Co.,  1944, 1942"
Moscow under fire; a wartime diary: 1941 ...,"Caldwell, Erskine, 1903-1987.","London, Hutchinson & Co. 1942"
They stayed in London /,"Sava, George, 1903-","London : Faber and Faber, 1941"
From a Japanese prison /,"Heaslett, Samuel, 1875-","London : Student Christian Movement Press, 1943"
"The SIU at war : true experiences in the war at sea of members of the Seafarers International Union /    Author:  Bunker, John.  Corp",Seafarers' International Union of North America.,"[New York] : Seafarers International Union of North America, 1944"
Some letters and other writings ...,"Duncan, Donald Albert, 1916-1944.; Duncan, James L.","[Halifax, Imperial Print. Co., 1945"
"One eye on the clock,","Willans, Geoffrey, -1958.","London, Macmillan & Co., Ltd., 1944"
"Russian newsreel, an eye-witness account of the Soviet union at war,","Haldane, Charlotte Franken, 1894-1969.","Harmondsworth, Middlesex, Eng., New York, Penguin books 1943"
"My GI aching back,","Hammond, Ralph C.","New York, N.Y., The Hobson book press, 1946"
Lower deck /,"Davies, John, 1913-","London : Macmillan, 1945"
"Prison life on a Pacific raider : the adventures of Betsy Sandbach and Geraldine Edge, nurse escorts to the first five hundred children evacuated to Australia.","Sandbach, Betsy.; Edge, Geraldine.","London : Hodder and Stoughton, 1941"
"Prison life on a Pacific raider ; the adventures of Betsy Sandbach and Geraldine Edge, nurse escorts to the first five hundred children to Australia.","Sandbach, Betsy.; Edge, Geraldine,","London, Hodder and Stoughton Ltd. 1941"
The road to Bordeaux /,"Freeman, C. Denis.; Cooper, Douglas,; Ardizzone, Edward,","London : Readers Union : Cresset, 1942"
"Australians in Malaya, and other tales of the Malayan campaign","Duffy, James.","Sydney, F.H. Johnston Pub. Co. 1942"
"Three years behind the mast, the story of the United States Coast Guard SPARS,","Lyne, Mary C.; Arthur, Kay.","[Washington, 1946"
Journal d'un aumnier militaire canadien 1939-1945 /,"Claude-Laboissire, Alphonse, 1901-1962.","Montral : Editions franciscaines, 1948"
"The Pacific is my beat,","Wheeler, Keith.","London, New York [etc.] F.E. Robinson & Co. 1945"
Once only.,"Neill, Roy S.","London, J. Cape 1947"
I saw France fall. Will she rise again?,"Chambrun, Ren de, 1906-","London, Jarrolds 1941"
"They flew through sand,","Houghton, George William, 1905-","London, New York [etc.] Jarrolds Limited 1942"
Eclipse /,"Moorehead, Alan, 1910-","London : H. Hamilton, 1946"
They were expendable.,"White, William Lindsay, 1900-1973.","New York, Harcourt, Brace & Co., 1942"
Eclipse /,"Moorehead, Alan, 1910-","London : H. Hamilton, 1946"
They were expendable.,"White, William Lindsay, 1900-1973.","New York, Harcourt, Brace & Co., 1942"
Lest we forget.    Corp,"United States., Navy Department., Industrial Incentive Division.","[Washington] : [U.S. G.P.O.], 1943"
Adventure Glorious.,"Healiss, Ronald.","London, F. Muller 1955"
"My war at sea,","Scott, I.","London, H. Jenkins limited 1942"
Gunner inglorious /,"Henderson, Jim, 1918-2005.","Wellington, N.Z. : H.H. Tombs, 1945"
Scum of the earth.,"Koestler, Arthur, 1905-1983.","London] Collins with H. Hamilton, 1955"
Here too is valour;,"Mordaunt, Elinor, 1877?-1942.","London, F. Muller Ltd. 1941"
A London diary /,"Reynolds, Quentin, 1902-1965.","Sydney : A. & R., 1941"
Here is your war.,"Pyle, Ernest Taylor, 1900-1945.","N.Y. : Henry Holt and Company, 1943"
One of our submarines.,"Young, Edward Preston.","London, R. Hart-Davis, 1953"
"Malayan climax; experiences of an Australian girl in Malaya, 1940-1942","Reid, Carline.","Melbourne, Robertson & Mullens, 1944"
Kiwi saga : memoirs of a New Zealand artilleryman /,"Uren, Martyn.","Sydney : Collins, 1944"
The curtain rises /,"Reynolds, Quentin, 1902-1965.","London ; Melbourne : Cassell, 1944"
"Highlights from Yank, the Army weekly.  Publication:  New York, Royal Books 1953   Document:  English :  Book   :  Fiction         Libraries Worldwide : 20   More Like This:  Advanced options ...   See more details for locating this item","Highlights from Yank, the Army weekly.  Publication:  New York, Royal Books 1953   Document:  English :  Book   :  Fiction         Libraries Worldwide : 20   More Like This:  Advanced options ...   See more details for locating this item","New York, Royal Books 1953"
Written in sand /,"Warner, Denis, 1917-","Sydney : Angus and Robertson, 1944"
"Imshi, a fighter pilot's letters to his mother,","Mason, Ernest Mitchelson, 1913-1942.","London, W. H. Allen & co. ltd. 1943"
Here is your war : story of G.I. Joe. /,"Pyle, Ernie, 1900-1945.; Johnson, Carol.","Cleveland : World Pub. Co.,  1945, 1943"
"American guerrilla in the Philippines,","Wolfert, Ira, 1908-1997.","London, Victor Gollancz, 1946"
"""I couldn't care less.""","Phelps, Anthony.",Leicester [Eng.] Harborough Pub. Co.; sole distributors to the trade: H. Marshall 1945
"Imshi, a fighter pilot's letters to his mother,","Mason, Ernest Mitchelson, 1913-1942.","London, W. H. Allen & co. ltd. 1943"
Here is your war : story of G.I. Joe. /,"Pyle, Ernie, 1900-1945.; Johnson, Carol.","Cleveland : World Pub. Co.,  1945, 1943"
"American guerrilla in the Philippines,","Wolfert, Ira, 1908-1997.","London, Victor Gollancz, 1946"
"""Dear mother Putnam""; a diary of the war in the Philippines.","Lichauco, Marcial Primitivo, 1902-1971.",[Manila? 1949
"Restless summer, a personal record.","Tabori, Paul, 1908-1974.","London, Sylvan Press, 1946"
There's a German just behind me /,"Hollingworth, Clare.","London : Right Book Club, 1943"
"Seventy thousand to one,","Reynolds, Quentin James, 1902-1965.; Manuel, Gordon.","London, Cassell 1947"
"Last to leave Paris; the diary of an odyssey of 5000 miles to escape from France,","Fontaine, Peter, 1893-","London, Chaterson, ltd. 1941"
"The leathernecks come through,","Willard, W. Wyeth 1905-","New York, London [etc.] Fleming H. Revell Co. 1944"
"From the letters of William Howard Schubart, Jr., Lieutenant, United States Naval Reserve.","Schubart, William Howard, 1918-1944.","Stamford, Conn., Overbrook Press, 1946"
"We have been there. Second series. Authoritative reports by qualified observers who have returned from the war zones,    Corp",Canadian Broadcasting Corporation.,"Toronto, CBC Publications Branch 1942"
"From the White Cottage; letters in war time,","Walton, Sydney, 1882-","London, The Epworth Press 1942"
Certified sane;,"Jeanty, N. Hlne 1904-; Roberts, Reginald Charles,","London, Sheppard Press, 1948"
"Fire over Warsaw,","Ordon, Stanislaw.; Anstruther, F. C.","Glasgow, Scot., Pub. for the Scottish-Polish Society by Ksiaznica polska, the Polish library 1942"
My three years with Eisenhower /,"Butcher, Harry C. 1901-","New York : Editions for the Armed Services, 1946"
Hitler's whistle.,"Street, A. G. 1892-1966.","London, Eyre and Spottiswoode, 1943"
I sit and I think and I wonder /,"Dark, Sidney, 1874-1947.","London : V. Gollancz, ltd., 1943"
"Parachutes over Holland,","Mosley, Leonard Oswald, 1911-","London, Manchester, Withy Grove Press 1940"
Sing as we go; the story of the Kiwi concert party in the Middle East from 1941 to 1943.,"Reed, John E.","Wellington, A.H. and A.W. Reed 1944"
East coast corvette /,"Monsarrat, Nicholas, 1910-1979.","London ; Toronto : Cassell, 1943"
"One of our pilots is safe,","Simpson, William, 1914-","London, H. Hamilton 1943"
The exiled /,"Ambrire, Francis, 1907-1998.","New York : Staples Press, 1951"
"A merchant seaman talks; my name is Frank,","Laskier, Frank.","London, G. Allen & Unwin 1941"
"Londoner's life,","Graves, Charles, 1899-","London, New York [etc.] Hutchinson & co., ltd. 1942"
We fought for freedom.,"Sexton, Winton Kimberlin, 1921-","Kansas City, Mo., Burton Pub. Co. 1948"
The battle is the pay-off /,"Ingersoll, Ralph, 1900-1985.","Washington : Infantry Journal, Penguin Books,  1944, 1943"
A soldier looks back : the journals of Cyril Anthony Strauss /,"Strauss, Cyril Anthony, 1912 or 1913-1944.","London : Falcon Press, 1951"
"Daughter of the Khans,","Liang, Yen, 1912?-","New York, W.W. Norton 1955"
Guadalcanal diary /,"Tregaskis, Richard, 1916-1973.","Washington : Infantry Journal ; New York : Penguin Books, 1943"
"Our fertile north : ""Porter's mob"" tour the N.T. /","Porter, John D.","Melbourne : National Press, 1945"
"Flight to Arras,","Saint-Exupry, Antoine de, 1900-1944.; Galantire, Lewis,","London, W. Heinemann Ltd. 1943"
"Tripoli and beyond : the story of a New Zealand artilleryman who went through the campaign in Tunisia, and was one of those fortunate Kiwis sent home to New Zealand with the first furlough draft from the Middle East /","Martyn, Furneaux.","Auckland, N.Z. : Collins, 1944"
Come to dust.,"Maugham, Robin, 1916-1981.","London, Chapman & Hall, 1945"
A thousand shall fall /,"Habe, Hans, 1911-1977.","Cleveland : World Pub. Co.,  1944, 1941"
The diary of a young girl /,"Frank, Anne, 1929-1945.","London : Vallentine, Mitchell, 1954"
"Plague year, March 1940-February 1941; being the diary of Anthony Weymouth [pseud.].","Weymouth, Anthony, 1887-",London [etc.] G.G. Harrap & Co. 1942
Comrades in bondage /,"Foster, Frank, 1892-","London Skeffington and Son, 1946"
This is the enemy /,"Oechsner, Frederick Cable, 1902-","London : William Heinemann, 1943"
"Hitler's whistle,","Street, A. G. 1892-1966.","London, Eyre and Spottiswoode,  1943, 1913"
"Behind bamboo, an inside story of the Japanese prison camps","Rivett, Rohan D.","Sydney, London, Angus & Robertson Ltd., 1947"
"A friendly hearth,","Baring, Norah.","London, J. Cape 1946"
Engines over London.,"Whitnell, Lewis.","London, Carroll & Nicholson, 1949"
The sword in the scabbard /,"Joseph, Michael, 1897-1958.","London : Michael Joseph Ltd., 1942"
Twice their prisoner /,"Summons, Walter Irvine.","Melbourne : Oxford University Press, 1946"
"""All Gaul is divided ..."" Letters from occupied France.","Morrow, Elizabeth, 1873-1955, ed.","London, V. Gollancz Ltd., 1941"
G.I. parson.,"Read, Francis W.","New York, Morehouse-Gorham, 1945"
"Baker, Botts in World War II    Corp","Baker, Botts, Andrews, and Walne.",Houston? 1947
"God is my co-pilot,","Scott, Robert Lee, Jr., 1908-2006.","London, Hodder and Stoughton Limited 1944"
Pipeline to battle : an engineer's adventures with the British Eighth army /,"Rainier, Peter W.","New York : Random House, 1944"
"Isolated island : a history and personal reminiscences of the German occupation of the Island of Guernsey, June 1940 - May 1945 /","Cortvriend, V. V.","Guernsey, England : Guernsey Star and Gazette, 1947"
"Fights & Furloughs in the Middle East; a story of soldiering and travel in Libya, Egypt, Palestine, Greece, Crete, Trans-Jordan, Syria, Irak and Iran,","Helm, A. S. 1914-",Christchurch [N.Z.] Whitcombe & Tombs 1944
Strange harmony /,"Sewell, William Gawan.","London : Edinburgh House Press, 1947"
"No specific gravity,","Hurren, B. J.","London, Pub. for Temple press limited by the English universities press ltd. 1944"
"One man's year,","Newman, Bernard, 1897-1968.","London, V. Gollancz, ltd., 1941"
Papuan story /,"Reading, Geoffrey.","Sydney : Angus & Robertson, 1946"
Green armour /,"White, Osmar.","London : Allen & Unwin, 1945"
"The silent company,","Rmy, 1904-1984.; Sheppard, Lancelot C.","London, A. Barker 1948"
"Bomber pilot,","Cheshire, Leonard, 1917-1992.","London, Hutchinson 1955"
Descent into danger.,"Young, Ramsay Ferguson, 1920-","London, Wingate 1954"
The exiled /,"Ambrire, Francis, 1907-1998.","New York : Staples Press, 1951"
"In my fashion; an autobiography of the last ten years,","Moran, Herbert Michael, 1884 or 1885-1945.","London, P. Davies 1946"
Pacific sunset.,"McCabe, Graeme.","Hobart, Oldham, Beddome & Meredith Pty. 1946"
The jungle is neutral;,"Chapman, F. Spencer 1907-1971.","London, Chatto and Windus, 1949"
Guadalcanal diary /,"Tregaskis, Richard, 1916-1973.","Redhill : Surrey, Wells, Darton & Co., 1943"
Eclipse /,"Moorehead, Alan, 1910-","Melbourne : H. Hamilton, 1946"
One continent redeemed.,"Ramsey, Guy.","London, G.G. Harrap 1943"
"Blokes I knew; Libya-Syria, 1941.","Neasbey, P. C.","Sydney, F. Johnson 1944"
I escaped from Hong Kong /,"Marsman, Jan Henrik, 1892-","Sydney ; London : Angus and Robertson,  1943, 1942"
"The tide turned at Alamein,","Bernstein, B. L.","[Johannesburg] South Africa, Central News Agency Ltd. 1944"
"Road to Tunis,","Rame, David, 1904-1987.","London, Collins, 1944"
"We sailed in convoy, by Maurice Brown.","Brown, Maurice.","London, New York [etc.] Hutchinson & Co. 1942"
Glorious chapter: the Canadians at Dieppe.,"Reyburn, Wallace.","London, Harrap 1943"
"End of an era, stories from Central China during the war years, 1938-1945.","Rowlands, E.","London, Livingstone Press, 1947"
Mine eyes have seen.,"Hickcox, Percy Merriman.","Boston, Mosher Press, 1950"
"Seven rivers to Bologna,","Swiecicki, Marek.","London, J. Rolls Book Co. 1946"
One world /,"Willkie, Wendell L. 1892-1944.; Macy, George,","New York : Limited Editions Club, 1944"
"Shadow of a war; a New Zealander in the Far East, 1939-1946.","Bertram, James M.","Australia, Whitcombe & Tombs Ltd., London, Victor Gollancy Ltd., 1947"
Letters from an English social worker in wartime.,"Astbury, B. E.","New York, N.Y., Family Welfare Association of America 1942"
Railroad of death /,"Coast, John.","London : Aiglon Press, 1948"
"Cockney campaign,","Lewey, Frank R.","London, New York [etc.] S. Paul & Co. Ltd. 1944"
After the battle : Stalingrad sketches /,"Agapov, Boris N.; Kuzin, Il'ia","London ; New York : Hutchinson and Co., 1943"
"Stalingrad diary,","Weinert, Erich, 1890-1953.; Larsen, Egon,",London [I.N.G. Publications] 1944
"Sunset in the East,","Dealey, Ted, 1892-",[Dallas] Priv. Print. by the author's fellow workers on the Dallas morning news 1945
