title,author,pub
Baghdad at sunrise a Brigade Commander's war in Iraq /,"Mansoor, Peter R., 1960-","New Haven, CT : Yale University Press, 2008"
Awakening victory : how Iraqi tribes and American forces reclaimed al Anbar Province and defeated al Qaeda in Iraq /,"Silverman, Michael E., 1965-","Minneapolis : MBI Pub., 2011"
"Oral history interview with Brian Hall, 2007 December 01.","Hall, Brian, 1966-; Russell, Amy.",2007
Under fire : untold stories from the front line of the the Iraq War /,"Jukes, Stephen; Millership, Peter","Upper Saddle River, NJ [u.a.] Reuters Prentice Hall 2004"
"Operation homecoming : Iraq, Afghanistan, and the Home Front, in the words of U.S. troops and their families /","Carroll, Andrew.","Chicago : University of Chicago Press, 2008"
Baghdad journal /,"Hudson, Wade.","Boulder Creek, CA : Inlet Publications,  2003-2004?"
The green marine : an Irishman's war in Iraq /,"Dale., Graham.; Fetherstonhaugh, Neil.","Dublin : Hodder Headline Ireland, 2008"
They fought for me : words from local men and women fighting for freedom and democracy in the world /,"Rinkel, Jeremy M.","Bloomington, IN : AuthorHouse, 2004"
My men are my heroes : the Brad Kasal story /,"Helms, Nathaniel R.","Des Moines, Iowa : Meredith Books, 2007"
Heroes among us : firsthand accounts of combat from America's most decorated warriors in Iraq and Afghanistan /,"Larson, Chuck","New York, NY NAL Caliber 2008"
Shooter : combat from behind the camera /,"Pearsall, Stacy.; Davis, Ellie Maas.","Guilford, Conn. : Globe Pequot Press, 2013"
Through veterans' eyes the Iraq and Afghanistan experience /,"Minear, Larry, (1936- ...)., Auteur.; Lugar, Richard G.; Patrick, Robert W.,","Washington, D.C. : Potomac Books, 2010"
Chasing ghosts : a soldier's fight for America from Baghdad to Washington /,"Rieckhoff, Paul.","New York : NAL Caliber, 2006"
2nd Tank Battalion's experience in Operation Iraqi Freedom /,"Oehl, Michael J.","Carlisle Barracks, PA : U.S. Army War College, 2004"
Meeting the Mojahedin-e-Khalq /,"Putko, Michele M.","Carlisle Barracks, PA : U.S. Army War College, 2006"
Objects for deployment /,"Jackson, Mike, author.; Haller, Monica,; Stadick, Anna,, and others","[United States] : Veterans Book Project,  2012, 2012"
A million thanks : my campaign to send one million letters to our troops /,"Fleming, Shauna; Stamford, L. A.","New York, NY [u.a.] Doubleday 2005"
Hammer from above : marine air combat over Iraq /,"Stout, Jay A. 1959-",New York Presidio Press 2006
City of widows : an Iraqi woman's account of war and resistance /,"Zangana, Haifa, 1950-","New York : Seven Stories Press, 2007"
Nightcap at dawn : American soldiers' counterinsurgency in Iraq /,"Walker, J. B.","New York : Skyhorse Pub., 2012"
Highway to hell /,"Geddes, John.","London : Century, 2006"
"I love a man in uniform : a memoir of love, war and other battles /","Burana, Lily",New York Weinstein Books 2009
"Soldier to soldier, heart to heart : a doctor's stories from a military camp /","Hanna, Adel Gobran.","Enumclaw, WA : WinePress Publishing, 2011"
Soldiers and Citizens : an oral history of Operation Iraqi Freedom from the battlefield to the Pentagon /,"Mirra, Carl.","New York [u.a.] : Palgrave Macmillan, 2008"
Soldiers and citizens : an oral history of Operation Iraqi Freedom from the battlefield to the Pentagon /,"Mirra, Carl.","New York : Palgrave Macmillan, 2008"
In contact! : case studies from the long war /,"Robertson, William Glenn,","Fort Leavenworth, KS : Combat Studies Institute Press, 2006"
"Fallujah, with honor : First Battalion, Eighth Marine's role in Operation Phantom Fury /","Livingston, Gary, 1942-","North Topsail Beach, N.C. : Caisson Press, 2007"
"Oral history interview with David Reid, 2007 December 10.","Reid, David, 1961-; Donnelly, Jared.",2007
The boys from Baghdad : from the Foreign Legion to the killing fields of Iraq /,"Lw, Simon.","Edinburgh ; London : Mainstream, 2008"
Objects for deployment /,"Abdulhusseen, Sudad.; Haller, Monica.; Kundrat, Lisa., and others","[United States] : Veterans Book Project, 2012"
No place to hide : a brain surgeon's long journey home from the Iraq War /,"Warren, W. Lee, 1969-","Grand Rapids, Michigan : Zondervan, 2013"
Iraq chronicle /,"Dahlin, Jeff, 1948-","Bloomington, IN : Author House, 2008"
Generation kill : living dangerously on the road to Baghdad with the ultraviolent marines of Bravo Company /,"Wright, Evan.","London : Bantam Press, 2004"
"Remember : short stories of military experiences from local veterans /  Publication:  [Luxemburg, Wis.] : Luxemburg-Casco Community Problem Solvers, 2011   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Remember : short stories of military experiences from local veterans /  Publication:  [Luxemburg, Wis.] : Luxemburg-Casco Community Problem Solvers, 2011   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Luxemburg, Wis.] : Luxemburg-Casco Community Problem Solvers, 2011"
Open shutters Iraq,"Dolberg, Eugenie.","[Londres] : Trolley Ltd., 2010"
"From Baghdad, with love life lessons from a dog named Lava /","Kopelman, Jay.; Roth, Melinda.; Lane, Christopher.","[Old Saybrook, CT] : Tantor, 2006"
Gray land soldiers on war /,"Goldstein, Barry M. (1952- ...)., Auteur Photographie.","New York (N.Y.) ; London : W.W. Norton, 2009"
Gray land : soldiers on war /,"Goldstein, Barry M., 1952-","New York : W.W. Norton, 2009"
Gray land : soldiers on war /,"Goldstein, Barry M.","New York [u.a.] : Norton, 2010"
"The heart of a soldier : a true story of love, war, and sacrifice /","Blaise, Kate, 1976-; White, Dana.","New York, N.Y. : Gotham Books, 2006"
"The war at home.  Publication:  Charlottesville, VA : Virgina Quarterly Review, 2008   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The war at home.  Publication:  Charlottesville, VA : Virgina Quarterly Review, 2008   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Charlottesville, VA : Virgina Quarterly Review, 2008"
Eight lives down : the story of the world's most dangerous job in the world's most dangerous place /,"Hunter, Chris.","New York : Delacorte Press, 2007"
Objects for deployment /,"Fee, Jane.; Haller, Monica.; Fee, James.","[United States] : Veterans Book Project, 2013"
House to house : an epic memoir of war /,"Bellavia, David, 1975-; Bruning, John R.","New York : Pocket Star Books, 2009"
When women go to war - : How does deployment affect family relationships? /,"McAllister-Lewis, Judith L.","2005 Dissertation:  Clinical Paper (M.S. - Nursing - Family Nurse Practitioner)--University of Wisconsin-Oshkosh, 2005."
The endless journey home : post traumatic stress disorder : symptoms and resources /,"Collins, Joe","Oklahoma City, Okla. : Veterans Families United Foundation, 2008"
Beyond the blue-star banner : a memoir from the home front /,"Cuthrell, Michelle S.","Beaverton OR : Good Catch Pub., 2008"
The education of war : how covering war impacts journalists' understanding of their mission /,"Thomsen, Marilyn.","2007 Dissertation:  Thesis (Ph. D.)--Claremont Graduate University, 2007."
"Voices from Iraq : a people's history, 2003 - 2009 /","Kukis*1973-*, Mark","New York, NY [u.a.] Columbia Univ. Press 2011"
"Trigger men Shadow Team, Spider-Man, the Magnificent Bastards, and the American combat sniper /","Halberstadt, Hans.","Solon, OH : Playaway Digital Audio, 2008"
Devil Dogs and Banana Slugs : cultural battles between the university and the military /,"Selling, Will.","Denver, Colo. : Outskirts Press, 2010"
"Once a marine : an Iraq War tank commander's inspirational memoir of combat, courage, and recovery /","Popaditch, Nick.; Steere, Mike.","New York, NY [u.a.] : Savas Beatie, 2008"
"The heart of a soldier : a true love story of love, war, and sacrifice /","Blaise, Kate, 1976-; White, Dana.","New York : Gotham Books, 2006"
Tears of honor : a soldier's story /,"Henderson, Larry.","Bloomington, IN : AuthorHouse, 2010"
"Baghdad burning : girl blog from Iraq. Vol. 2, October 2004 through August 2006 /",Riverbend.,"London : Marion Boyars ; New York : Feminist Press, 2006"
Objects for deployment /,"Ali, Tarah.; Haller, Monica.; Kundrat, Lisa., and others","[United States] : Veterans Book Project, 2012"
Battle born : Nevada war stories /,"Besser, Kathryn A.; Cage, Caleb S.","Carson City, Nev. : Office of the Nevada Lieutenant Governor, 2010"
"Kiwi under fire : Bosnia, Afghanistan, Iraq.","Brandon, Gary.","Christchurch : Willson Publ., 2007"
"My service as Staff Judge Advocate, Third Army, during Operation Iraqi Freedom /","Goetzke, Karl M.","Carlisle Barracks, Pa. : U.S. Army War College, 2005"
Beyond duty life on the frontline in Iraq /,"Meehan, Shannon P., Auteur.; Thompson, Roger,","Cambridge : Polity, 2009"
Sniper one /,"Mills, Dan.","London ; New York : Michael Joseph, 2007"
A table in the presence /,"Cash, Carey H.","Nashville, Tenn. : W Pub. Group, 2004"
Without prejudice /,"Scholes, David.","Leicester : Troubador, 2008"
"Back in action : an American soldier's story of courage, faith and fortitude /","Rozelle, David M.","Washington, DC : Regnery Pub., 2005"
Heart of war : soldiers' voices from the front lines in Iraq /,"DiMarco, Damon.","New York, NY : Citadel Press, 2007"
Bad days in Basra : my time as Britain's man in Southern Iraq /,"Synnott, Hilary.","London : I. B. Tauris, 2008"
"U.S. Marines in Iraq, 2003 : anthology and annotated bibliography /","Kennedy, Christopher M.","Washington, D.C. : History Division, U.S. Marine Corps, 2006"
